,Fukuoka-ken Fukuoka-shi Daimyō,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Fukuoka-ken Fukuoka-shi Imaizumi,Fukuoka-ken Fukuoka-shi Momochi,Fukuoka-ken Fukuoka-shi Shiobaru,Fukuoka-ken Fukuoka-shi Takatori,Fukuoka-ken Fukuoka-shi Tenjin,Fukuoka-ken Fukuoka-shi Torikai,Fukuoka-ken Itoshima-shi Maebarunishi,Fukuoka-ken Kitakyūshū-shi Konyamachi,Fukuoka-ken Kitakyūshū-shi None,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Fukuoka-ken Kurume-shi Jōnanmachi,Fukuoka-ken Yame-shi Motomachi,Hiroshima-ken Fukuyama-shi Higashisakuramachi,Hiroshima-ken Hiroshima-shi Kokutaijimachi,Hiroshima-ken Hiroshima-shi Nagarekawachō,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,Hokkaidō Asahikawa-shi 6 Jōdōri,Hokkaidō Katō-gun Motomachi,Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō,Hokkaidō Sapporo-shi Kita 24 Jōnishi,Hokkaidō Sapporo-shi Kotoni 2 Jō,Hokkaidō Sapporo-shi Minami 3 Jōnishi,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,Hyōgo-ken Himeji-shi Yasuda,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Hyōgo-ken Kōbe-shi Kumoidōri,Hyōgo-ken Kōbe-shi Motomachidōri,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Hyōgo-ken Takarazuka-shi Tōyōchō,Miyagi-ken Sendai-shi Kamisugi,Niigata-ken Kashiwazaki-shi Chūōchō,Niigata-ken Nagaoka-shi Ōtedōri,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,Niigata-ken Niigata-shi Teraohigashi,Shizuoka-ken Hamamatsu-shi Motoshirochō,Shizuoka-ken Numazu-shi Miyukichō,Shizuoka-ken Shizuoka-shi Ōtemachi,Tōkyō-to Adachi-ku Chūōhonchō,Tōkyō-to Bunkyō-ku Kasuga,Tōkyō-to Bunkyō-ku Sendagi,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,Tōkyō-to Chiyoda-ku Kudanminami,Tōkyō-to Chūō-ku Ginza,Tōkyō-to Chūō-ku Tsukiji,Tōkyō-to Edogawa-ku Chūō,Tōkyō-to Fuchū-shi Miyanishichō,Tōkyō-to Itabashi-ku Itabashi,Tōkyō-to Katsushika-ku Tateishi,Tōkyō-to Kita-ku Ōjihonchō,Tōkyō-to Koganei-shi Honchō,Tōkyō-to Kōtō-ku Kameido,Tōkyō-to Kōtō-ku Tomioka,Tōkyō-to Kōtō-ku Tōyō,Tōkyō-to Machida-shi Morino,Tōkyō-to Meguro-ku Jiyūgaoka,Tōkyō-to Meguro-ku Kamimeguro,Tōkyō-to Meguro-ku Takaban,Tōkyō-to Minato-ku Akasaka,Tōkyō-to Minato-ku Roppongi,Tōkyō-to Minato-ku Shibakōen,Tōkyō-to Musashino-shi Kichijōji Honchō,Tōkyō-to Musashino-shi Midorichō,Tōkyō-to Nakano-ku Nakano,Tōkyō-to Nerima-ku Toyotamakita,Tōkyō-to Setagaya-ku Kitazawa,Tōkyō-to Setagaya-ku Okusawa,Tōkyō-to Setagaya-ku Sangenjaya,Tōkyō-to Setagaya-ku Setagaya,Tōkyō-to Shibuya-ku Dōgenzaka,Tōkyō-to Shibuya-ku Higashi,Tōkyō-to Shibuya-ku Jingūmae,Tōkyō-to Shibuya-ku Shibuya,Tōkyō-to Shinagawa-ku Higashigotanda,Tōkyō-to Shinagawa-ku Hiromachi,Tōkyō-to Shinjuku-ku Kabukichō,Tōkyō-to Shinjuku-ku Nishishinjuku,Tōkyō-to Suginami-ku Asagayaminami,Tōkyō-to Tachikawa-shi Izumichō,Tōkyō-to Taitō-ku Asakusa,Tōkyō-to Taitō-ku Higashiueno,Tōkyō-to Taitō-ku Kuramae,Tōkyō-to Toshima-ku Higashiikebukuro,Tōkyō-to Toshima-ku Mejiro,Tōkyō-to Toshima-ku Minamiikebukuro,Tōkyō-to Toshima-ku Nishiikebukuro,Tōkyō-to Toshima-ku Sugamo,Tōkyō-to Ōta-ku Kamata,Tōkyō-to Ōta-ku Kamiikedai,Ōsaka-fu Higashiōsaka-shi Aramotokita,Ōsaka-fu Neyagawa-shi Honmachi,Ōsaka-fu Sakai-shi Minamikawaramachi,Ōsaka-fu Suita-shi Izumichō,Ōsaka-fu Ōsaka-shi Fuminosato,Ōsaka-fu Ōsaka-shi Kyōmachibori,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,Ōsaka-fu Ōsaka-shi Nakanochō,Ōsaka-fu Ōsaka-shi Nanbasennichimae,Ōsaka-fu Ōsaka-shi Shinmachi,Ōsaka-fu Ōsaka-shi Ōgimachi
2016-12-03,7468100.0,0.0,4111848.0,7468100.0,0.0,6870652.0,6940940.0,7468100.0,6817936.0,0.0,7274808.0,0.0,0.0,6905796.0,7468100.0,7468100.0,6589500.0,7362668.0,7468100.0,0.0,0.0,4269996.0,7151804.0,7468100.0,0.0,6976084.0,0.0,7468100.0,7397812.0,0.0,0.0,0.0,7468100.0,6202916.0,6923368.0,7432956.0,4252424.0,7450528.0,6378636.0,7081516.0,5763616.0,7432956.0,6290776.0,6325920.0,7468100.0,7432956.0,7415384.0,4234852.0,4059132.0,7345096.0,7292380.0,6694932.0,7257236.0,7397812.0,5517608.0,7397812.0,0.0,0.0,0.0,0.0,7028800.0,6958512.0,7450528.0,4269996.0,6484068.0,7415384.0,7432956.0,0.0,0.0,0.0,0.0,7081516.0,3795552.0,7432956.0,7468100.0,6466496.0,0.0,7468100.0,7450528.0,7468100.0,0.0,4252424.0,7468100.0,6905796.0,7380240.0,6853080.0,7450528.0,7274808.0,4182136.0,0.0,0.0,7257236.0,7380240.0,6800364.0,0.0,6659788.0,6343492.0,7468100.0,7204520.0,4269996.0,7450528.0,7468100.0
2016-12-04,4558550.0,0.0,2509884.0,4558550.0,0.0,4193866.0,4236770.0,4558550.0,4161688.0,0.0,4440564.0,0.0,0.0,4215318.0,4558550.0,4558550.0,4022250.0,4494194.0,4558550.0,0.0,0.0,2606418.0,4365482.0,4558550.0,0.0,4258222.0,0.0,4558550.0,4515646.0,0.0,0.0,0.0,4558550.0,3786278.0,4226044.0,4537098.0,2595692.0,4547824.0,3893538.0,4322578.0,3518128.0,4537098.0,3839908.0,3861360.0,4558550.0,4537098.0,4526372.0,2584966.0,2477706.0,4483468.0,4451290.0,4086606.0,4429838.0,4515646.0,3367964.0,4515646.0,0.0,0.0,0.0,0.0,4290400.0,4247496.0,4547824.0,2606418.0,3957894.0,4526372.0,4537098.0,0.0,0.0,0.0,0.0,4322578.0,2316816.0,4537098.0,4558550.0,3947168.0,0.0,4558550.0,4547824.0,4558550.0,0.0,2595692.0,4558550.0,4215318.0,4504920.0,4183140.0,4547824.0,4440564.0,2552788.0,0.0,0.0,4429838.0,4504920.0,4150962.0,0.0,4065154.0,3872086.0,4558550.0,4397660.0,2606418.0,4547824.0,4558550.0
2016-12-05,3555975.0,0.0,1957878.0,3555975.0,0.0,3271497.0,3304965.0,3555975.0,3246396.0,0.0,3463938.0,0.0,0.0,3288231.0,3555975.0,3555975.0,3137625.0,3505773.0,3555975.0,0.0,0.0,2033181.0,3405369.0,3555975.0,0.0,3321699.0,0.0,3555975.0,3522507.0,0.0,0.0,0.0,3555975.0,2953551.0,3296598.0,3539241.0,2024814.0,3547608.0,3037221.0,3371901.0,2744376.0,3539241.0,2995386.0,3012120.0,3555975.0,3539241.0,3530874.0,2016447.0,1932777.0,3497406.0,3472305.0,3187827.0,3455571.0,3522507.0,2627238.0,3522507.0,0.0,0.0,0.0,0.0,3346800.0,3313332.0,3547608.0,2033181.0,3087423.0,3530874.0,3539241.0,0.0,0.0,0.0,0.0,3371901.0,1807272.0,3539241.0,3555975.0,3079056.0,0.0,3555975.0,3547608.0,3555975.0,0.0,2024814.0,3555975.0,3288231.0,3514140.0,3263130.0,3547608.0,3463938.0,1991346.0,0.0,0.0,3455571.0,3514140.0,3238029.0,0.0,3171093.0,3020487.0,3555975.0,3430470.0,2033181.0,3547608.0,3555975.0
2016-12-06,4102950.0,0.0,2259036.0,4102950.0,0.0,3774714.0,3813330.0,4102950.0,3745752.0,0.0,3996756.0,0.0,0.0,3794022.0,4102950.0,4102950.0,3620250.0,4045026.0,4102950.0,0.0,0.0,2345922.0,3929178.0,4102950.0,0.0,3832638.0,0.0,4102950.0,4064334.0,0.0,0.0,0.0,4102950.0,3407862.0,3803676.0,4083642.0,2336268.0,4093296.0,3504402.0,3890562.0,3166512.0,4083642.0,3456132.0,3475440.0,4102950.0,4083642.0,4073988.0,2326614.0,2230074.0,4035372.0,4006410.0,3678174.0,3987102.0,4064334.0,3031356.0,4064334.0,0.0,0.0,0.0,0.0,3861600.0,3822984.0,4093296.0,2345922.0,3562326.0,4073988.0,4083642.0,0.0,0.0,0.0,0.0,3890562.0,2085264.0,4083642.0,4102950.0,3552672.0,0.0,4102950.0,4093296.0,4102950.0,0.0,2336268.0,4102950.0,3794022.0,4054680.0,3765060.0,4093296.0,3996756.0,2297652.0,0.0,0.0,3987102.0,4054680.0,3736098.0,0.0,3658866.0,3485094.0,4102950.0,3958140.0,2345922.0,4093296.0,4102950.0
2016-12-07,4716225.0,0.0,2596698.0,4716225.0,0.0,4338927.0,4383315.0,4716225.0,4305636.0,0.0,4594158.0,0.0,0.0,4361121.0,4716225.0,4716225.0,4161375.0,4649643.0,4716225.0,0.0,0.0,2696571.0,4516479.0,4716225.0,0.0,4405509.0,0.0,4716225.0,4671837.0,0.0,0.0,0.0,4716225.0,3917241.0,4372218.0,4694031.0,2685474.0,4705128.0,4028211.0,4472091.0,3639816.0,4694031.0,3972726.0,3994920.0,4716225.0,4694031.0,4682934.0,2674377.0,2563407.0,4638546.0,4605255.0,4227957.0,4583061.0,4671837.0,3484458.0,4671837.0,0.0,0.0,0.0,0.0,4438800.0,4394412.0,4705128.0,2696571.0,4094793.0,4682934.0,4694031.0,0.0,0.0,0.0,0.0,4472091.0,2396952.0,4694031.0,4716225.0,4083696.0,0.0,4716225.0,4705128.0,4716225.0,0.0,2685474.0,4716225.0,4361121.0,4660740.0,4327830.0,4705128.0,4594158.0,2641086.0,0.0,0.0,4583061.0,4660740.0,4294539.0,0.0,4205763.0,4006017.0,4716225.0,4549770.0,2696571.0,4705128.0,4716225.0
2016-12-08,4905350.0,0.0,2700828.0,4905350.0,0.0,4512922.0,4559090.0,4905350.0,4478296.0,0.0,4778388.0,0.0,0.0,4536006.0,4905350.0,4905350.0,4328250.0,4836098.0,4905350.0,0.0,0.0,2804706.0,4697594.0,4905350.0,0.0,4582174.0,0.0,4905350.0,4859182.0,0.0,0.0,0.0,4905350.0,4074326.0,4547548.0,4882266.0,2793164.0,4893808.0,4189746.0,4651426.0,3785776.0,4882266.0,4132036.0,4155120.0,4905350.0,4882266.0,4870724.0,2781622.0,2666202.0,4824556.0,4789930.0,4397502.0,4766846.0,4859182.0,3624188.0,4859182.0,0.0,0.0,0.0,0.0,4616800.0,4570632.0,4893808.0,2804706.0,4258998.0,4870724.0,4882266.0,0.0,0.0,0.0,0.0,4651426.0,2493072.0,4882266.0,4905350.0,4247456.0,0.0,4905350.0,4893808.0,4905350.0,0.0,2793164.0,4905350.0,4536006.0,4847640.0,4501380.0,4893808.0,4778388.0,2746996.0,0.0,0.0,4766846.0,4847640.0,4466754.0,0.0,4374418.0,4166662.0,4905350.0,4732220.0,2804706.0,4893808.0,4905350.0
2016-12-09,6890100.0,0.0,3793608.0,6890100.0,0.0,6338892.0,6403740.0,6890100.0,6290256.0,0.0,6711768.0,0.0,0.0,6371316.0,6890100.0,6890100.0,6079500.0,6792828.0,6890100.0,0.0,0.0,3939516.0,6598284.0,6890100.0,0.0,6436164.0,0.0,6890100.0,6825252.0,0.0,0.0,0.0,6890100.0,5722836.0,6387528.0,6857676.0,3923304.0,6873888.0,5884956.0,6533436.0,5317536.0,6857676.0,5803896.0,5836320.0,6890100.0,6857676.0,6841464.0,3907092.0,3744972.0,6776616.0,6727980.0,6176772.0,6695556.0,6825252.0,5090568.0,6825252.0,0.0,0.0,0.0,0.0,6484800.0,6419952.0,6873888.0,3939516.0,5982228.0,6841464.0,6857676.0,0.0,0.0,0.0,0.0,6533436.0,3501792.0,6857676.0,6890100.0,5966016.0,0.0,6890100.0,6873888.0,6890100.0,0.0,3923304.0,6890100.0,6371316.0,6809040.0,6322680.0,6873888.0,6711768.0,3858456.0,0.0,0.0,6695556.0,6809040.0,6274044.0,0.0,6144348.0,5852532.0,6890100.0,6646920.0,3939516.0,6873888.0,6890100.0
2016-12-10,7719275.0,0.0,4250142.0,7719275.0,0.0,7101733.0,7174385.0,7719275.0,7047244.0,0.0,7519482.0,0.0,0.0,7138059.0,7719275.0,7719275.0,6811125.0,7610297.0,7719275.0,0.0,0.0,4413609.0,7392341.0,7719275.0,0.0,7210711.0,0.0,7719275.0,7646623.0,0.0,0.0,0.0,7719275.0,6411539.0,7156222.0,7682949.0,4395446.0,7701112.0,6593169.0,7319689.0,5957464.0,7682949.0,6502354.0,6538680.0,7719275.0,7682949.0,7664786.0,4377283.0,4195653.0,7592134.0,7537645.0,6920103.0,7501319.0,7646623.0,5703182.0,7646623.0,0.0,0.0,0.0,0.0,7265200.0,7192548.0,7701112.0,4413609.0,6702147.0,7664786.0,7682949.0,0.0,0.0,0.0,0.0,7319689.0,3923208.0,7682949.0,7719275.0,6683984.0,0.0,7719275.0,7701112.0,7719275.0,0.0,4395446.0,7719275.0,7138059.0,7628460.0,7083570.0,7701112.0,7519482.0,4322794.0,0.0,0.0,7501319.0,7628460.0,7029081.0,0.0,6883777.0,6556843.0,7719275.0,7446830.0,4413609.0,7701112.0,7719275.0
2016-12-11,5125500.0,0.0,2822040.0,5125500.0,0.0,4715460.0,4763700.0,5125500.0,4679280.0,0.0,4992840.0,0.0,0.0,4739580.0,5125500.0,5125500.0,4522500.0,5053140.0,5125500.0,0.0,0.0,2930580.0,4908420.0,5125500.0,0.0,4787820.0,0.0,5125500.0,5077260.0,0.0,0.0,0.0,5125500.0,4257180.0,4751640.0,5101380.0,2918520.0,5113440.0,4377780.0,4860180.0,3955680.0,5101380.0,4317480.0,4341600.0,5125500.0,5101380.0,5089320.0,2906460.0,2785860.0,5041080.0,5004900.0,4594860.0,4980780.0,5077260.0,3786840.0,5077260.0,0.0,0.0,0.0,0.0,4824000.0,4775760.0,5113440.0,2930580.0,4450140.0,5089320.0,5101380.0,0.0,0.0,0.0,0.0,4860180.0,2604960.0,5101380.0,5125500.0,4438080.0,0.0,5125500.0,5113440.0,5125500.0,0.0,2918520.0,5125500.0,4739580.0,5065200.0,4703400.0,5113440.0,4992840.0,2870280.0,0.0,0.0,4980780.0,5065200.0,4667220.0,0.0,4570740.0,4353660.0,5125500.0,4944600.0,2930580.0,5113440.0,5125500.0
2016-12-12,3779100.0,0.0,2080728.0,3779100.0,0.0,3476772.0,3512340.0,3779100.0,3450096.0,0.0,3681288.0,0.0,0.0,3494556.0,3779100.0,3779100.0,3334500.0,3725748.0,3779100.0,0.0,0.0,2160756.0,3619044.0,3779100.0,0.0,3530124.0,0.0,3779100.0,3743532.0,0.0,0.0,0.0,3779100.0,3138876.0,3503448.0,3761316.0,2151864.0,3770208.0,3227796.0,3583476.0,2916576.0,3761316.0,3183336.0,3201120.0,3779100.0,3761316.0,3752424.0,2142972.0,2054052.0,3716856.0,3690180.0,3387852.0,3672396.0,3743532.0,2792088.0,3743532.0,0.0,0.0,0.0,0.0,3556800.0,3521232.0,3770208.0,2160756.0,3281148.0,3752424.0,3761316.0,0.0,0.0,0.0,0.0,3583476.0,1920672.0,3761316.0,3779100.0,3272256.0,0.0,3779100.0,3770208.0,3779100.0,0.0,2151864.0,3779100.0,3494556.0,3734640.0,3467880.0,3770208.0,3681288.0,2116296.0,0.0,0.0,3672396.0,3734640.0,3441204.0,0.0,3370068.0,3210012.0,3779100.0,3645720.0,2160756.0,3770208.0,3779100.0
2016-12-13,4439550.0,0.0,2444364.0,4439550.0,0.0,4084386.0,4126170.0,4439550.0,4053048.0,0.0,4324644.0,0.0,0.0,4105278.0,4439550.0,4439550.0,3917250.0,4376874.0,4439550.0,0.0,0.0,2538378.0,4251522.0,4439550.0,0.0,4147062.0,0.0,4439550.0,4397766.0,0.0,0.0,0.0,4439550.0,3687438.0,4115724.0,4418658.0,2527932.0,4429104.0,3791898.0,4209738.0,3426288.0,4418658.0,3739668.0,3760560.0,4439550.0,4418658.0,4408212.0,2517486.0,2413026.0,4366428.0,4335090.0,3979926.0,4314198.0,4397766.0,3280044.0,4397766.0,0.0,0.0,0.0,0.0,4178400.0,4136616.0,4429104.0,2538378.0,3854574.0,4408212.0,4418658.0,0.0,0.0,0.0,0.0,4209738.0,2256336.0,4418658.0,4439550.0,3844128.0,0.0,4439550.0,4429104.0,4439550.0,0.0,2527932.0,4439550.0,4105278.0,4387320.0,4073940.0,4429104.0,4324644.0,2486148.0,0.0,0.0,4314198.0,4387320.0,4042602.0,0.0,3959034.0,3771006.0,4439550.0,4282860.0,2538378.0,4429104.0,4439550.0
2016-12-14,5182025.0,0.0,2853162.0,5182025.0,0.0,4767463.0,4816235.0,5182025.0,4730884.0,0.0,5047902.0,0.0,0.0,4791849.0,5182025.0,5182025.0,4572375.0,5108867.0,5182025.0,0.0,0.0,2962899.0,4962551.0,5182025.0,0.0,4840621.0,0.0,5182025.0,5133253.0,0.0,0.0,0.0,5182025.0,4304129.0,4804042.0,5157639.0,2950706.0,5169832.0,4426059.0,4913779.0,3999304.0,5157639.0,4365094.0,4389480.0,5182025.0,5157639.0,5145446.0,2938513.0,2816583.0,5096674.0,5060095.0,4645533.0,5035709.0,5133253.0,3828602.0,5133253.0,0.0,0.0,0.0,0.0,4877200.0,4828428.0,5169832.0,2962899.0,4499217.0,5145446.0,5157639.0,0.0,0.0,0.0,0.0,4913779.0,2633688.0,5157639.0,5182025.0,4487024.0,0.0,5182025.0,5169832.0,5182025.0,0.0,2950706.0,5182025.0,4791849.0,5121060.0,4755270.0,5169832.0,5047902.0,2901934.0,0.0,0.0,5035709.0,5121060.0,4718691.0,0.0,4621147.0,4401673.0,5182025.0,4999130.0,2962899.0,5169832.0,5182025.0
2016-12-15,5296350.0,0.0,2916108.0,5296350.0,0.0,4872642.0,4922490.0,5296350.0,4835256.0,0.0,5159268.0,0.0,0.0,4897566.0,5296350.0,5296350.0,4673250.0,5221578.0,5296350.0,0.0,0.0,3028266.0,5072034.0,5296350.0,0.0,4947414.0,0.0,5296350.0,5246502.0,0.0,0.0,0.0,5296350.0,4399086.0,4910028.0,5271426.0,3015804.0,5283888.0,4523706.0,5022186.0,4087536.0,5271426.0,4461396.0,4486320.0,5296350.0,5271426.0,5258964.0,3003342.0,2878722.0,5209116.0,5171730.0,4748022.0,5146806.0,5246502.0,3913068.0,5246502.0,0.0,0.0,0.0,0.0,4984800.0,4934952.0,5283888.0,3028266.0,4598478.0,5258964.0,5271426.0,0.0,0.0,0.0,0.0,5022186.0,2691792.0,5271426.0,5296350.0,4586016.0,0.0,5296350.0,5283888.0,5296350.0,0.0,3015804.0,5296350.0,4897566.0,5234040.0,4860180.0,5283888.0,5159268.0,2965956.0,0.0,0.0,5146806.0,5234040.0,4822794.0,0.0,4723098.0,4498782.0,5296350.0,5109420.0,3028266.0,5283888.0,5296350.0
2016-12-16,7084750.0,0.0,3900780.0,7084750.0,0.0,6517970.0,6584650.0,7084750.0,6467960.0,0.0,6901380.0,0.0,0.0,6551310.0,7084750.0,7084750.0,6251250.0,6984730.0,7084750.0,0.0,0.0,4050810.0,6784690.0,7084750.0,0.0,6617990.0,0.0,7084750.0,7018070.0,0.0,0.0,0.0,7084750.0,5884510.0,6567980.0,7051410.0,4034140.0,7068080.0,6051210.0,6718010.0,5467760.0,7051410.0,5967860.0,6001200.0,7084750.0,7051410.0,7034740.0,4017470.0,3850770.0,6968060.0,6918050.0,6351270.0,6884710.0,7018070.0,5234380.0,7018070.0,0.0,0.0,0.0,0.0,6668000.0,6601320.0,7068080.0,4050810.0,6151230.0,7034740.0,7051410.0,0.0,0.0,0.0,0.0,6718010.0,3600720.0,7051410.0,7084750.0,6134560.0,0.0,7084750.0,7068080.0,7084750.0,0.0,4034140.0,7084750.0,6551310.0,7001400.0,6501300.0,7068080.0,6901380.0,3967460.0,0.0,0.0,6884710.0,7001400.0,6451290.0,0.0,6317930.0,6017870.0,7084750.0,6834700.0,4050810.0,7068080.0,7084750.0
2016-12-17,8223325.0,0.0,4527666.0,8223325.0,0.0,7565459.0,7642855.0,8223325.0,7507412.0,0.0,8010486.0,0.0,0.0,7604157.0,8223325.0,8223325.0,7255875.0,8107231.0,8223325.0,0.0,0.0,4701807.0,7875043.0,8223325.0,0.0,7681553.0,0.0,8223325.0,8145929.0,0.0,0.0,0.0,8223325.0,6830197.0,7623506.0,8184627.0,4682458.0,8203976.0,7023687.0,7797647.0,6346472.0,8184627.0,6926942.0,6965640.0,8223325.0,8184627.0,8165278.0,4663109.0,4469619.0,8087882.0,8029835.0,7371969.0,7991137.0,8145929.0,6075586.0,8145929.0,0.0,0.0,0.0,0.0,7739600.0,7662204.0,8203976.0,4701807.0,7139781.0,8165278.0,8184627.0,0.0,0.0,0.0,0.0,7797647.0,4179384.0,8184627.0,8223325.0,7120432.0,0.0,8223325.0,8203976.0,8223325.0,0.0,4682458.0,8223325.0,7604157.0,8126580.0,7546110.0,8203976.0,8010486.0,4605062.0,0.0,0.0,7991137.0,8126580.0,7488063.0,0.0,7333271.0,6984989.0,8223325.0,7933090.0,4701807.0,8203976.0,8223325.0
2016-12-18,5238975.0,0.0,2884518.0,5238975.0,0.0,4819857.0,4869165.0,5238975.0,4782876.0,0.0,5103378.0,0.0,0.0,4844511.0,5238975.0,5238975.0,4622625.0,5165013.0,5238975.0,0.0,0.0,2995461.0,5017089.0,5238975.0,0.0,4893819.0,0.0,5238975.0,5189667.0,0.0,0.0,0.0,5238975.0,4351431.0,4856838.0,5214321.0,2983134.0,5226648.0,4474701.0,4967781.0,4043256.0,5214321.0,4413066.0,4437720.0,5238975.0,5214321.0,5201994.0,2970807.0,2847537.0,5152686.0,5115705.0,4696587.0,5091051.0,5189667.0,3870678.0,5189667.0,0.0,0.0,0.0,0.0,4930800.0,4881492.0,5226648.0,2995461.0,4548663.0,5201994.0,5214321.0,0.0,0.0,0.0,0.0,4967781.0,2662632.0,5214321.0,5238975.0,4536336.0,0.0,5238975.0,5226648.0,5238975.0,0.0,2983134.0,5238975.0,4844511.0,5177340.0,4807530.0,5226648.0,5103378.0,2933826.0,0.0,0.0,5091051.0,5177340.0,4770549.0,0.0,4671933.0,4450047.0,5238975.0,5054070.0,2995461.0,5226648.0,5238975.0
2016-12-19,4391525.0,0.0,2417922.0,4391525.0,0.0,4040203.0,4081535.0,4391525.0,4009204.0,0.0,4277862.0,0.0,0.0,4060869.0,4391525.0,4391525.0,3874875.0,4329527.0,4391525.0,0.0,0.0,2510919.0,4205531.0,4391525.0,0.0,4102201.0,0.0,4391525.0,4350193.0,0.0,0.0,0.0,4391525.0,3647549.0,4071202.0,4370859.0,2500586.0,4381192.0,3750879.0,4164199.0,3389224.0,4370859.0,3699214.0,3719880.0,4391525.0,4370859.0,4360526.0,2490253.0,2386923.0,4319194.0,4288195.0,3936873.0,4267529.0,4350193.0,3244562.0,4350193.0,0.0,0.0,0.0,0.0,4133200.0,4091868.0,4381192.0,2510919.0,3812877.0,4360526.0,4370859.0,0.0,0.0,0.0,0.0,4164199.0,2231928.0,4370859.0,4391525.0,3802544.0,0.0,4391525.0,4381192.0,4391525.0,0.0,2500586.0,4391525.0,4060869.0,4339860.0,4029870.0,4381192.0,4277862.0,2459254.0,0.0,0.0,4267529.0,4339860.0,3998871.0,0.0,3916207.0,3730213.0,4391525.0,4236530.0,2510919.0,4381192.0,4391525.0
2016-12-20,5208375.0,0.0,2867670.0,5208375.0,0.0,4791705.0,4840725.0,5208375.0,4754940.0,0.0,5073570.0,0.0,0.0,4816215.0,5208375.0,5208375.0,4595625.0,5134845.0,5208375.0,0.0,0.0,2977965.0,4987785.0,5208375.0,0.0,4865235.0,0.0,5208375.0,5159355.0,0.0,0.0,0.0,5208375.0,4326015.0,4828470.0,5183865.0,2965710.0,5196120.0,4448565.0,4938765.0,4019640.0,5183865.0,4387290.0,4411800.0,5208375.0,5183865.0,5171610.0,2953455.0,2830905.0,5122590.0,5085825.0,4669155.0,5061315.0,5159355.0,3848070.0,5159355.0,0.0,0.0,0.0,0.0,4902000.0,4852980.0,5196120.0,2977965.0,4522095.0,5171610.0,5183865.0,0.0,0.0,0.0,0.0,4938765.0,2647080.0,5183865.0,5208375.0,4509840.0,0.0,5208375.0,5196120.0,5208375.0,0.0,2965710.0,5208375.0,4816215.0,5147100.0,4779450.0,5196120.0,5073570.0,2916690.0,0.0,0.0,5061315.0,5147100.0,4742685.0,0.0,4644645.0,4424055.0,5208375.0,5024550.0,2977965.0,5196120.0,5208375.0
2016-12-21,5858200.0,0.0,3225456.0,5858200.0,0.0,5389544.0,5444680.0,5858200.0,5348192.0,0.0,5706576.0,0.0,0.0,5417112.0,5858200.0,5858200.0,5169000.0,5775496.0,5858200.0,0.0,0.0,3349512.0,5610088.0,5858200.0,0.0,5472248.0,0.0,5858200.0,5803064.0,0.0,0.0,0.0,5858200.0,4865752.0,5430896.0,5830632.0,3335728.0,5844416.0,5003592.0,5554952.0,4521152.0,5830632.0,4934672.0,4962240.0,5858200.0,5830632.0,5816848.0,3321944.0,3184104.0,5761712.0,5720360.0,5251704.0,5692792.0,5803064.0,4328176.0,5803064.0,0.0,0.0,0.0,0.0,5513600.0,5458464.0,5844416.0,3349512.0,5086296.0,5816848.0,5830632.0,0.0,0.0,0.0,0.0,5554952.0,2977344.0,5830632.0,5858200.0,5072512.0,0.0,5858200.0,5844416.0,5858200.0,0.0,3335728.0,5858200.0,5417112.0,5789280.0,5375760.0,5844416.0,5706576.0,3280592.0,0.0,0.0,5692792.0,5789280.0,5334408.0,0.0,5224136.0,4976024.0,5858200.0,5651440.0,3349512.0,5844416.0,5858200.0
2016-12-22,7102600.0,0.0,3910608.0,7102600.0,0.0,6534392.0,6601240.0,7102600.0,6484256.0,0.0,6918768.0,0.0,0.0,6567816.0,7102600.0,7102600.0,6267000.0,7002328.0,7102600.0,0.0,0.0,4061016.0,6801784.0,7102600.0,0.0,6634664.0,0.0,7102600.0,7035752.0,0.0,0.0,0.0,7102600.0,5899336.0,6584528.0,7069176.0,4044304.0,7085888.0,6066456.0,6734936.0,5481536.0,7069176.0,5982896.0,6016320.0,7102600.0,7069176.0,7052464.0,4027592.0,3860472.0,6985616.0,6935480.0,6367272.0,6902056.0,7035752.0,5247568.0,7035752.0,0.0,0.0,0.0,0.0,6684800.0,6617952.0,7085888.0,4061016.0,6166728.0,7052464.0,7069176.0,0.0,0.0,0.0,0.0,6734936.0,3609792.0,7069176.0,7102600.0,6150016.0,0.0,7102600.0,7085888.0,7102600.0,0.0,4044304.0,7102600.0,6567816.0,7019040.0,6517680.0,7085888.0,6918768.0,3977456.0,0.0,0.0,6902056.0,7019040.0,6467544.0,0.0,6333848.0,6033032.0,7102600.0,6851920.0,4061016.0,7085888.0,7102600.0
